# The map name is '$mapname'
# The waypoints are from the optimal race line.
s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
9.088070475129959;4.846005867097665;2.5663521184221882;2.4243610083521476;0.4807605098035193;4.28561908818049;3.0990952690961695
9.187939381450068;4.769223920767589;2.6301836975415043;2.4713829643382064;0.46121930809930173;4.357239662812902;3.170108625310838
9.287808287770178;4.689562054589599;2.6904275945012355;2.5165247611173416;0.44287042621996203;4.429303335948146;3.2356028266889103
9.387677194090287;4.607331885661485;2.7470774066406323;2.5598645104167375;0.4250732615916948;4.501666388462913;3.3075491338373806
9.487546100410396;4.522755777458856;2.8001954664590465;2.6014551290463714;0.40790085162085804;4.574455476033126;3.3835174015356033
9.587415006730506;4.436097926861077;2.8498176639169004;2.641363986508504;0.39137731366636347;4.647737004932862;3.462171269750137
9.687283913050615;4.347557529746848;2.896020003811975;2.6796509080299042;0.3754398757379547;4.721544851362528;3.5441432306621174
9.787152819370725;4.257353063165584;2.9388675843198437;2.7163700375260302;0.35989048827124165;4.795923810904848;3.633282616894186
9.887021725690834;4.165663526564106;2.97844712279916;2.751551168929148;0.3447281808443349;4.870994674869421;3.729053066247047
9.986890632010944;4.072666470802249;3.0148465198241716;2.7852390199018293;0.3298943853882825;4.946859814597311;3.832412844007774
10.086759538331053;3.97852200916819;3.0481620380941106;2.817456053098581;0.31536079475115636;5.023634121218835;3.943709590643764
10.186628444651163;3.883371535158142;3.0784972941250675;2.8482383779248988;0.30106125793252103;5.101431927527562;4.0643920816188555
10.286497350971272;3.787357059674897;3.105956733979377;2.877598242236471;0.28696916774135256;5.180388064160093;4.195029629124812
10.386366257291382;3.6905884364891537;3.130655180338052;2.905558638017922;0.27288909751906537;5.26063936583517;4.340993685872998
10.486235163611491;3.5931903821696247;3.152705626073882;2.9321095851919323;0.25888143811159575;5.342413978799839;4.500828424257979
10.5861040699316;3.495246052361574;3.1722324842909884;2.9572696406338896;0.24492359723549245;5.425898335336384;4.675546442883945
10.685972976251708;3.3968627973677483;3.1893562614214432;2.981033337774878;0.23101911343194953;5.511284438749784;4.8655444720845065
10.785841882571818;3.2981006225333815;3.2042072059651843;3.003417323786844;0.21722795976590786;5.598757842143504;5.069574216111849
10.885710788891927;3.199049723060852;3.2169108709627325;3.024424397754451;0.2035010479116146;5.688468602348687;5.28988249108579
10.985579695212037;3.0997505143529533;3.2276000717529874;3.044066424908882;0.1898307273600299;5.780593792838249;5.527578188578049
11.085448601532146;3.0002770560014023;3.236403968667205;3.062341776933431;0.17618346269593566;5.875315393609474;5.784818775014444
11.185317507852256;2.9006534599918656;3.2434570453546394;3.0792584104036314;0.16257623328062978;5.972836681429177;5.879938414495186
11.285186414172365;2.8009388158292765;3.2488911733335066;3.0948146773657625;0.14897731548271892;6.070356172449552;5.824922695897584
11.385055320492475;2.7011439935126114;3.2528415553203085;3.1090162757363182;0.13542055600079755;6.165442512786355;5.771208842123958
11.484924226812584;2.6013148332375238;3.2554417064417063;3.121863242336397;0.1218695951084543;6.258227385521323;5.718727689558171
11.584793133132694;2.5014514414741655;3.256826782589948;3.1333596654792855;0.1083608790120967;6.34883108679751;5.667416021800703
11.684662039452803;2.4015884675942587;3.2571310690274076;-3.139678484286197;0.09485722302343998;6.4373638586150355;5.61721587522889
11.784530945772913;2.301717414213746;3.2564892203936417;-3.130877141004264;0.08141031283459191;6.523927027507987;5.568073945569281
11.884399852093022;2.2018642112316145;3.255035559160346;-3.1234178618822153;0.06797586221042953;6.608613982580326;5.5199410780735105
11.984268758413132;2.1020135139963037;3.252903802414983;-3.1172972746446685;0.05461427307982621;6.6915110197617915;5.472771827333078
12.084137664733241;2.0021854437795317;3.250227729254531;-3.1125092794423237;0.041273110584824545;6.772698073992669;5.426524075440438
12.18400657105335;1.9023590942494513;3.2471398093249415;-3.1090502205781423;0.02802478530998953;6.852249357001829;5.381158699309455
12.28387547737346;1.8025521003390965;3.2437728599848;-3.106911483293425;0.014805162975590999;6.930233915143264;5.336639279630408
12.38374438369357;1.702738806491971;3.240257848276645;-3.106089088649382;0.001698136184857542;7.006716119207712;5.292931845258416
12.483613290013679;1.6029381102994467;3.2367263386007923;-3.106572073943335;-0.011374727011258832;7.081756096081738;5.250004647898855
12.583482196333788;1.503119882876345;3.233307629537509;-3.1083564273315254;-0.024317256892136766;7.155410110476768;5.207827962810627
12.683351102653898;1.4033084282356836;3.2301318225461633;-3.1114290471884374;-0.03722480225539786;7.227730903610864;-2.9949392558996877
12.783220008974007;1.3034688967476262;3.2273265004883185;-3.1157865206878608;-0.049988279910586374;7.186229289345546;-9.067140549466108
12.883088915294117;1.203635479958041;3.225020093607465;-3.121413830811881;-0.0627221438603184;7.059096300433646;-8.562328992695221
12.982957821614226;1.103767862240599;3.2233385953612963;-3.1283091537541097;-0.07530445995305834;6.936902746520894;-8.093464026834415
13.082826727934336;1.0039148896603738;3.2224084631522265;-3.136455785649072;-0.08787004463154394;6.819387722756854;-7.663913510192632
13.182695634254445;0.9040296145082412;3.2223544758265397;3.1373306359739557;-0.10028056878178984;6.706211716945508;-7.263535439088669
13.282564540574555;0.804180492558866;3.223300572970494;3.1266981150863553;-0.11269385305281392;6.597156426208108;-6.896471620101676
13.382433446894664;0.7043126092216044;3.2253709765234913;3.114826567058661;-0.12496038698776012;6.491917032396862;-6.552840119212115
13.482302353214774;0.6045187198380307;3.228686240800854;3.101736305704594;-0.13725650854946853;6.390315861014382;-6.237634029712013
13.582171259534883;0.5047343491882976;3.23337111257924;3.0874160907660526;-0.14941597805891504;6.292077989534706;-5.940798547546336
13.682040165854993;0.40508199527470046;3.2395413410196694;3.0718885643395764;-0.16164256779321565;6.197067316010373;-5.669357725970908
13.781909072175102;0.3054864565185376;3.2473236165718724;3.0551355941137235;-0.17371902747715842;6.105019099716532;-5.412913763683982
13.881777978495212;0.20610316594679085;3.2568266926190406;3.0371861179811286;-0.18587934510714016;6.015820364068003;-5.1761868835871745
13.981646884815321;0.10684556787120257;3.2681806242711406;3.018011439720892;-0.19796560246090378;5.929267611331992;-4.949714534067048
14.08151579113543;0.007906725407989541;3.2814846730749636;2.9976388784421606;-0.2102102003449585;5.845303178840473;-4.75253038070099
14.18138469745554;-0.09080829425595481;3.2968742210580646;2.976042782444282;-0.22204278970463245;5.763532703977234;-4.5677585895643995
14.28125360377565;-0.18907501528605083;3.3144341049961055;2.9532854099704418;-0.2339237705593387;5.683832784351328;-4.386719911066883
14.381122510095759;-0.2869961212714377;3.334303556188729;2.929307527970689;-0.24609739233350977;5.606225225654529;-4.20517060802428
14.480991416415868;-0.38429923845157193;3.3565508178683476;2.904118115153038;-0.25868351141411117;5.530807328206206;-4.037149865608347
14.580860322735978;-0.48107386055847495;3.3813239402278863;2.8776459508027834;-0.2712239776402209;5.457422305290484;-3.896330699992074
14.680729229056087;-0.5770781243246121;3.4086901839531882;2.8499639683147406;-0.283252476883216;5.3856488603456825;-3.7170153521635863
14.780598135376197;-0.6723696402435015;3.438795017679595;2.820991257122895;-0.29693619409462507;5.316275494267719;-3.4866438397858657
14.880467041696306;-0.7665945446154732;3.471667644829073;2.790589379976858;-0.31269706455848345;5.2503686077205245;-3.171380068875918
14.980335948016414;-0.8597456254654425;3.50747036574194;2.7583929427853877;-0.3316660849181621;5.18969421054161;-3.0161984208717785
15.080204854336523;-0.9517863750247352;3.546386715291647;2.7245299773860783;-0.3450598620019128;5.131323135786256;-2.7820097224020386
15.180073760656633;-1.042438157341035;3.5884603137433175;2.6893086026134543;-0.3615015327317871;5.076889262841853;-2.1684948834662503
15.279942666976742;-1.1313989532987332;3.633731791423575;2.6519346513678794;-0.3918238285911962;5.034051466007656;-0.7712936505519098
15.379811573296852;-1.2185320991493147;3.6824968491137784;2.609825287502067;-0.44966846901659824;5.018726696658158;-0.09729599259561166
15.479680479616961;-1.3033336968401072;3.735073586035437;2.562752546920534;-0.47679244619832606;5.016790205600549;-0.09729599259561166
15.57954938593707;-1.385582935585535;3.791508740890932;2.518908341092757;-0.40380414704101536;5.014852966764818;1.7476094795326298
15.67941829225718;-1.4657147266092219;3.85139177357791;2.4817698570498226;-0.3433487779672094;5.0495360156217375;3.146786444409745
15.77928719857729;-1.543581310305641;3.9138864640622058;2.4494324521272492;-0.3043292000382432;5.11139376435756;3.9479898689798074
15.8791561048974;-1.6195235794269933;3.9787271509492768;2.4209854455366675;-0.2661022575467772;5.187958083395539;4.733833393542871
15.979025011217509;-1.6936702261715832;4.045523848455651;2.3961975490540506;-0.2305286210564786;5.278298457125989;5.469668645483311
16.07889391753762;-1.7663555918677185;4.114098289311074;2.375073811906927;-0.18531621455617703;5.38079308779052;6.212362169516058
16.178762823857728;-1.837717294641768;4.183930600094402;2.360173092251019;-0.1134824923439803;5.4948865215473015;6.1485111950789575
16.27863173017784;-1.9083320779677067;4.254619831354111;2.352207633013405;-0.05471851969645341;5.605521212321045;6.086499748088074
16.378500636497947;-1.9784773673643796;4.3256521695813825;2.3480506737681317;-0.028545164861718885;5.712930264592727;6.026205754658636
16.478369542818058;-2.04845206391631;4.396916241907618;2.3465577186849544;0.0012613645139382932;5.817321837757901;-9.849176834035813
16.578238449138166;-2.118410209287453;4.468134651856671;2.348623214452184;0.04004313037404857;5.645704590829914;-9.802066057907872
16.678107355458277;-2.1887180181504964;4.53913922811794;2.3545312517492465;0.07733567742031178;5.469564616416601;-8.971906957968379
16.777976261778385;-2.2595129346496505;4.6095433905205905;2.363961592637234;0.11153477793851135;5.30321676175511;-8.245901269529849
16.877845168098496;-2.3311345691601146;4.679200213861897;2.37680803037326;0.14565251589115039;5.145589348105543;-7.604089610208129
16.977714074418603;-2.403726455395732;4.747773906577292;2.393065959028573;0.17999627699716111;4.995824808124687;-7.0315070430628674
17.07758298073871;-2.477564129459766;4.815053779400953;2.412775726597319;0.21480807307163513;4.853226522338352;-6.5137575067696725
17.177451887058822;-2.552809603843749;4.880716960259579;2.436003940783439;0.2504079025578874;4.717283540413637;-6.048782728785458
17.27732079337893;-2.62968611441875;4.944487927070615;2.4628097310535924;0.2866566269978895;4.587438650191836;-5.601666811362942
17.37718969969904;-2.7083644288912425;5.006035243386571;2.49334720796852;0.3249749519860384;4.4638244469549795;-5.214742326017949
17.47705860601915;-2.788963071924423;5.064969865530993;2.5277470405750897;0.36317554941634866;4.34558942694219;-4.945423258916169
17.57692751233926;-2.8716678346544082;5.120961547137459;2.565765138218511;0.3980564370134343;4.230408897876866;-4.668679627427485
17.676796418659368;-2.956524267850865;5.173616505160223;2.607293658662022;0.4360390373861113;4.118719168204535;-4.2273362042824765
17.77666532497948;-3.043651382877052;5.222546481799411;2.653324336257348;0.4860563005891879;4.014908305278871;-3.885309521761809
17.876534231299587;-3.1329434478382447;5.267134191242072;2.704429769941795;0.5327359938497973;3.917071032607189;-3.8824577234847286
17.976403137619698;-3.2245294553801878;5.3069517796776555;2.7589866342328877;0.5592311047209299;3.816801260366247;-3.8116474194960652
18.076272043939806;-3.3181109559533084;5.3415663613257225;2.816200590671399;0.5969392777218058;3.715728965224389;-3.269414476374026
18.176140950259917;-3.4136580673186483;5.370539482581158;2.879319617999782;0.6676061680273533;3.626791425886286;-2.6016380150177407
18.276009856580025;-3.511047268913811;5.393104912043149;2.9497933362755937;0.7477619769886775;3.554429709599137;-1.39873371527146
18.375878762900136;-3.6098632080005637;5.408303887330189;3.030065158771399;0.8619490079980134;3.5149097495848385;-0.26636997176190647
18.475747669220244;-3.7093983240313806;5.414921826306867;3.122075803230195;0.9577119811006378;3.5073332308484453;-0.04751841224885527
18.575616575540355;-3.8091913705189926;5.4120616761184985;-3.0644607031392326;0.9762530379172683;3.505979915585808;-0.04751841224885696
18.675485481860463;-3.9081483026346513;5.399530452064631;-2.9670190120443447;0.960788235017937;3.5046260777390144;0.15172907136437067
18.775354388180574;-4.0056020625047095;5.377550475945195;-2.8731639609716435;0.9212502045132428;3.508947132345627;0.6093145362050255
18.87522329450068;-4.100558709245456;5.346712643031251;-2.7825299115458417;0.8875147388581737;3.526246322971224;0.9162057149668952
18.975092200820793;-4.1923850053707605;5.307620144948682;-2.6966042033316775;0.8327296033847821;3.552099950128661;1.4443289837925528
19.0749611071409;-4.280620506930083;5.261052037956912;-2.6161474240920715;0.7845817458971973;3.592478415754175;1.8243734726845042
19.174830013461012;-4.364998339387962;5.2076786532721036;-2.5396016351880997;0.7493400510169076;3.642841958489618;2.004733816198497
19.27469891978112;-4.445158276441077;5.148138828879233;-2.4665066200012653;0.7119907376357144;3.697393498385834;2.2137262081649474
19.37456782610123;-4.520868259123642;5.083070252546879;-2.3974472166587453;0.6716189743957038;3.7567117952418223;2.466961600736569
19.47443673242134;-4.592051632638088;5.013061690576006;-2.3321256128077046;0.638357498368986;3.821731155707785;2.619924271907688
19.57430563874145;-4.65863211145591;4.938657044999701;-2.269879997615556;0.608595078886763;3.889592134126846;2.734123594294852
19.674174545061557;-4.720561851786396;4.860352366431858;-2.2104657746511034;0.5819273453506619;3.9591709783834657;2.8176715248200455
19.77404345138167;-4.777857269187547;4.778555318548453;-2.1536138773167757;0.5567056303357167;4.029619136243534;2.897535662983696
19.873912357701776;-4.83049274064367;4.693736932838569;-2.099151532888648;0.5347350073644515;4.100802094536076;2.9425770572353596
19.973781264021888;-4.878558742789222;4.606167569933428;-2.0467645491699322;0.51424858763375;4.171848717713642;2.9825699361550706
20.073650170341995;-4.922025839011182;4.516322132491291;-1.9963278996754985;0.4965049855780131;4.2426470179102855;2.993298388911967
20.173519076662107;-4.9610244407025545;4.424340995444741;-1.9475644262364709;0.47979723006459496;4.312531575694701;3.0048688934559027
20.273387982982214;-4.9955344155709165;4.3306960047209575;-1.9004313827462687;0.4647985852225666;4.381565306076508;3.0025268248607664
20.373256889302326;-5.025693665980556;4.235448302190975;-1.8546989171566315;0.4508185292953365;4.449475550197417;2.998235079570744
20.473125795622433;-5.051509295008667;4.139033596560641;-1.810345522812355;0.4380024545317398;4.516269875503371;2.9873479356573953
20.572994701942545;-5.073103385213109;4.041492476978127;-1.7671857643633642;0.42612392729663945;4.581853329237277;2.97306159875455
20.672863608262652;-5.090513504870529;3.943199678918822;-1.7252047402638562;0.41505909548945275;4.646204122853685;2.9565784449387937
20.772732514582763;-5.1038444873082005;3.8441985071975604;-1.68425784903659;0.4047934766829245;4.7093262004998;2.9368546644553306
20.87260142090287;-5.113157171143192;3.7448001011334022;-1.644331055021965;0.39513801960070644;4.771200497719039;2.916934979645229
20.972470327222982;-5.118543553607295;3.6450575091983515;-1.6053121957785503;0.3861136531951961;4.831870900788068;2.8951581418608994
21.07233923354309;-5.120079519482289;3.5452244067302425;-1.5671908689842833;0.3775725529604338;4.891344289291575;2.8739916577344156
21.1722081398632;-5.117849377777182;3.4453683051214643;-1.5298721300815425;0.3697519458367128;4.949676127146848;2.846628284398141
21.27207704618331;-5.11193525783783;3.345690221270803;-1.493315599104183;0.3625116441063176;5.006782706546478;2.815695911502134
21.371945952503417;-5.102414741338635;3.246271979077213;-1.457446632293589;0.3557786560739245;5.062635085901047;2.782213201370281
21.471814858823528;-5.089369842665321;3.1472680391734085;-1.422238247262626;0.34942769383813665;5.117224559479167;2.7486602348287894
21.571683765143636;-5.072876577898831;3.0487692126381494;-1.3876427851794553;0.343252474083378;5.170589770532236;2.7197925584775846
21.671552671463747;-5.0530175118320955;2.9508977569561643;-1.353666147315467;0.33725759183718945;5.222857837582607;2.694751989871992
21.771421577783855;-5.029873137451705;2.853749575129344;-1.320263762851749;0.3316363206595322;5.274133849236571;2.6675084197448595
21.871290484103966;-5.003523722343367;2.757419797798467;-1.2874136740612228;0.3262734517115481;5.324405145800062;2.6407856295934637
21.971159390424074;-4.974051397821656;2.662005226960722;-1.2550841458978854;0.3211681691580615;5.373709603423774;2.6140727889435125
22.071028296744185;-4.941531294961753;2.5675770629689914;-1.2232527630135999;0.31632200820976925;5.422073780655774;2.5868347756562895
22.170897203064293;-4.906048208392646;2.4742329069945024;-1.191891095661572;0.31178264207619505;5.469513031580236;2.557195068020989
22.270766109384404;-4.8676714488137725;2.382027857652598;-1.1609667386318385;0.30752732509922287;5.516007736760972;2.525445481266063
22.37063501570451;-4.826485348576827;2.2910538757211243;-1.1304630602755101;0.3033063512667668;5.561543698324873;2.4989283420098123
22.470503922024623;-4.782557759665912;2.201359459800485;-1.1003724173333542;0.2993192198955804;5.6062374895606055;2.4709244774601253
